نام بیمارستان,روز هفته,تاریخ مصرف,تعداد مصرف,کد مشتریان,باز یا بسته بودن داروخانه,تخفیفات,تعطیلی مدارس,تعطیلی هفتگی
5,4,2/27/2019,24,1,1,0,0,0
1,4,2/27/2019,23,1,1,0,0,0
6,4,2/27/2019,8,1,1,0,0,0
8,4,2/27/2019,3,1,1,0,0,0
9,4,2/27/2019,22,1,1,0,0,0
3,4,2/27/2019,138,1,1,0,0,0
9,5,2/28/2019,19,1,1,0,0,0
8,5,2/28/2019,3,1,1,0,0,0
2,5,2/28/2019,75,1,1,0,0,0
11,5,2/28/2019,9,1,1,0,0,0
12,5,2/28/2019,1,1,1,0,0,0
6,5,2/28/2019,10,1,1,0,0,0
3,5,2/28/2019,126,1,1,0,0,0
10,5,2/28/2019,45,1,1,0,0,0
1,5,2/28/2019,28,1,1,0,0,0
5,5,2/28/2019,21,1,1,0,0,0
6,6,3/1/2019,2,1,1,0,1,0
4,6,3/1/2019,1,1,1,0,1,0
1,6,3/1/2019,36,1,1,0,1,0
11,6,3/1/2019,3,1,1,0,1,0
3,6,3/1/2019,125,1,1,0,1,0
8,6,3/1/2019,2,1,1,0,1,0
9,6,3/1/2019,14,1,1,0,1,0
5,6,3/1/2019,15,1,1,0,1,0
10,6,3/1/2019,58,1,1,0,1,0
2,6,3/1/2019,67,1,1,0,1,0
8,7,3/2/2019,8,1,1,0,0,0
1,7,3/2/2019,27,1,1,0,0,0
11,7,3/2/2019,2,1,1,0,0,0
9,7,3/2/2019,16,1,1,0,0,0
6,7,3/2/2019,3,1,1,0,0,0
10,7,3/2/2019,37,1,1,0,0,0
3,7,3/2/2019,142,1,1,0,0,0
5,7,3/2/2019,16,1,1,0,0,0
2,7,3/2/2019,62,1,1,0,0,0
8,1,3/3/2019,5,1,1,0,0,0
5,1,3/3/2019,28,1,1,0,0,0
6,1,3/3/2019,6,1,1,0,0,0
3,1,3/3/2019,153,1,1,0,0,0
9,1,3/3/2019,13,1,1,0,0,0
2,1,3/3/2019,68,1,1,0,0,0
1,1,3/3/2019,27,1,1,0,0,0
10,1,3/3/2019,48,1,1,0,0,0
11,1,3/3/2019,6,1,1,0,0,0
11,2,3/4/2019,12,1,1,0,0,0
5,2,3/4/2019,20,1,1,0,0,0
10,2,3/4/2019,42,1,1,0,0,0
2,2,3/4/2019,66,1,1,0,0,0
1,2,3/4/2019,36,1,1,0,0,0
8,2,3/4/2019,5,1,1,0,0,0
9,2,3/4/2019,24,1,1,0,0,0
3,2,3/4/2019,140,1,1,0,0,0
12,2,3/4/2019,1,1,1,0,0,0
6,2,3/4/2019,8,1,1,0,0,0
1,3,3/5/2019,26,1,1,0,0,0
8,3,3/5/2019,8,1,1,0,0,0
10,3,3/5/2019,38,1,1,0,0,0
5,3,3/5/2019,15,1,1,0,0,0
3,3,3/5/2019,110,1,1,0,0,0
11,3,3/5/2019,18,1,1,0,0,0
6,3,3/5/2019,7,1,1,0,0,0
2,3,3/5/2019,67,1,1,0,0,0
9,3,3/5/2019,9,1,1,0,0,0
10,4,3/6/2019,52,1,1,0,0,0
6,4,3/6/2019,13,1,1,0,0,0
2,4,3/6/2019,63,1,1,0,0,0
9,4,3/6/2019,16,1,1,0,0,0
3,4,3/6/2019,118,1,1,0,0,0
11,4,3/6/2019,12,1,1,0,0,0
8,4,3/6/2019,9,1,1,0,0,0
5,4,3/6/2019,29,1,1,0,0,0
1,4,3/6/2019,37,1,1,0,0,0
10,5,3/7/2019,53,1,1,0,0,0
1,5,3/7/2019,39,1,1,0,0,0
3,5,3/7/2019,111,1,1,0,0,0
8,5,3/7/2019,6,1,1,0,0,0
5,5,3/7/2019,21,1,1,0,0,0
2,5,3/7/2019,78,1,1,0,0,0
6,5,3/7/2019,8,1,1,0,0,0
9,5,3/7/2019,15,1,1,0,0,0
11,5,3/7/2019,17,1,1,0,0,0
5,6,3/8/2019,18,1,1,0,1,0
8,6,3/8/2019,6,1,1,0,1,0
1,6,3/8/2019,39,1,1,0,1,0
10,6,3/8/2019,56,1,1,0,1,0
3,6,3/8/2019,93,1,1,0,1,0
2,6,3/8/2019,58,1,1,0,1,0
11,6,3/8/2019,4,1,1,0,1,0
6,6,3/8/2019,6,1,1,0,1,0
9,6,3/8/2019,19,1,1,0,1,0
2,7,3/9/2019,73,1,1,0,0,0
11,7,3/9/2019,16,1,1,0,0,0
10,7,3/9/2019,57,1,1,0,0,0
1,7,3/9/2019,30,1,1,0,0,0
4,7,3/9/2019,1,1,1,0,0,0
3,7,3/9/2019,118,1,1,0,0,0
5,7,3/9/2019,34,1,1,0,0,0
9,7,3/9/2019,14,1,1,0,0,0
6,7,3/9/2019,4,1,1,0,0,0
8,7,3/9/2019,8,1,1,0,0,0
2,1,3/10/2019,89,1,1,0,0,0
10,1,3/10/2019,34,1,1,0,0,0
11,1,3/10/2019,22,1,1,0,0,0
3,1,3/10/2019,125,1,1,0,0,0
5,1,3/10/2019,20,1,1,0,0,0
1,1,3/10/2019,30,1,1,0,0,0
9,1,3/10/2019,19,1,1,0,0,0
8,1,3/10/2019,10,1,1,0,0,0
4,1,3/10/2019,1,1,1,0,0,0
6,1,3/10/2019,7,1,1,0,0,0
8,2,3/11/2019,7,1,1,0,0,0
5,2,3/11/2019,25,1,1,0,0,0
4,2,3/11/2019,7,1,1,0,0,0
1,2,3/11/2019,41,1,1,0,0,0
6,2,3/11/2019,8,1,1,0,0,0
10,2,3/11/2019,37,1,1,0,0,0
2,2,3/11/2019,121,1,1,0,0,0
11,2,3/11/2019,24,1,1,0,0,0
3,2,3/11/2019,130,1,1,0,0,0
9,2,3/11/2019,9,1,1,0,0,0
10,3,3/12/2019,43,1,1,0,0,0
8,3,3/12/2019,20,1,1,0,0,0
5,3,3/12/2019,23,1,1,0,0,0
4,3,3/12/2019,4,1,1,0,0,0
11,3,3/12/2019,13,1,1,0,0,0
2,3,3/12/2019,113,1,1,0,0,0
1,3,3/12/2019,45,1,1,0,0,0
6,3,3/12/2019,16,1,1,0,0,0
9,3,3/12/2019,11,1,1,0,0,0
3,3,3/12/2019,154,1,1,0,0,0
11,4,3/13/2019,25,1,1,0,0,0
3,4,3/13/2019,163,1,1,0,0,0
6,4,3/13/2019,13,1,1,0,0,0
8,4,3/13/2019,21,1,1,0,0,0
9,4,3/13/2019,15,1,1,0,0,0
1,4,3/13/2019,39,1,1,0,0,0
2,4,3/13/2019,88,1,1,0,0,0
10,4,3/13/2019,37,1,1,0,0,0
5,4,3/13/2019,20,1,1,0,0,0
9,5,3/14/2019,17,1,1,0,0,0
4,5,3/14/2019,3,1,1,0,0,0
3,5,3/14/2019,108,1,1,0,0,0
10,5,3/14/2019,48,1,1,0,0,0
8,5,3/14/2019,15,1,1,0,0,0
2,5,3/14/2019,92,1,1,0,0,0
6,5,3/14/2019,19,1,1,0,0,0
5,5,3/14/2019,27,1,1,0,0,0
11,5,3/14/2019,7,1,1,0,0,0
1,5,3/14/2019,48,1,1,0,0,0
10,6,3/15/2019,40,1,1,0,1,0
11,6,3/15/2019,2,1,1,0,1,0
2,6,3/15/2019,88,1,1,0,1,0
3,6,3/15/2019,99,1,1,0,1,0
9,6,3/15/2019,16,1,1,0,1,0
5,6,3/15/2019,30,1,1,0,1,0
1,6,3/15/2019,59,1,1,0,1,0
8,6,3/15/2019,12,1,1,0,1,0
4,6,3/15/2019,10,1,1,0,1,0
1,7,3/16/2019,44,1,1,0,0,0
2,7,3/16/2019,81,1,1,0,0,0
6,7,3/16/2019,4,1,1,0,0,0
11,7,3/16/2019,14,1,1,0,0,0
10,7,3/16/2019,37,1,1,0,0,0
3,7,3/16/2019,95,1,1,0,0,0
9,7,3/16/2019,8,1,1,0,0,0
4,7,3/16/2019,1,1,1,0,0,0
5,7,3/16/2019,33,1,1,0,0,0
8,7,3/16/2019,16,1,1,0,0,0
8,1,3/17/2019,12,1,1,0,0,0
5,1,3/17/2019,34,1,1,0,0,0
11,1,3/17/2019,15,1,1,0,0,0
9,1,3/17/2019,6,1,1,0,0,0
4,1,3/17/2019,7,1,1,0,0,0
6,1,3/17/2019,2,1,1,0,0,0
2,1,3/17/2019,61,1,1,0,0,0
1,1,3/17/2019,36,1,1,0,0,0
10,1,3/17/2019,38,1,1,0,0,0
3,1,3/17/2019,117,1,1,0,0,0
5,2,3/18/2019,29,1,1,0,0,0
1,2,3/18/2019,39,1,1,0,0,0
8,2,3/18/2019,13,1,1,0,0,0
3,2,3/18/2019,108,1,1,0,0,0
10,2,3/18/2019,38,1,1,0,0,0
6,2,3/18/2019,5,1,1,0,0,0
2,2,3/18/2019,33,1,1,0,0,0
11,2,3/18/2019,14,1,1,0,0,0
9,2,3/18/2019,3,1,1,0,0,0
1,3,3/19/2019,15,1,1,0,0,0
2,3,3/19/2019,43,1,1,0,0,0
3,3,3/19/2019,138,1,1,0,0,0
10,3,3/19/2019,41,1,1,0,0,0
11,3,3/19/2019,3,1,1,0,0,0
6,3,3/19/2019,2,1,1,0,0,0
9,3,3/19/2019,6,1,1,0,0,0
8,3,3/19/2019,12,1,1,0,0,0
5,3,3/19/2019,26,1,1,0,0,0
3,4,3/20/2019,7,1,1,0,0,0
3,4,3/20/2019,102,1,1,0,0,0
9,4,3/20/2019,5,1,1,0,0,0
2,4,3/20/2019,51,1,1,0,0,0
11,4,3/20/2019,2,1,1,0,0,0
5,4,3/20/2019,17,1,1,0,0,0
10,4,3/20/2019,45,1,1,0,0,0
1,4,3/20/2019,21,1,1,0,0,0
8,4,3/20/2019,8,1,1,0,0,0
4,5,3/21/2019,4,1,1,0,0,0
8,5,3/21/2019,9,1,1,0,0,0
2,5,3/21/2019,41,1,1,0,0,0
1,5,3/21/2019,26,1,1,0,0,0
3,5,3/21/2019,76,1,1,0,0,0
10,5,3/21/2019,42,1,1,0,0,0
5,5,3/21/2019,12,1,1,0,0,0
6,5,3/21/2019,4,1,1,0,0,0
3,5,3/21/2019,11,1,1,0,0,0
2,6,3/22/2019,42,1,1,0,1,0
6,6,3/22/2019,4,1,1,0,1,0
3,6,3/22/2019,18,1,1,0,1,0
1,6,3/22/2019,30,1,1,0,1,0
3,6,3/22/2019,70,1,1,0,1,0
10,6,3/22/2019,34,1,1,0,1,0
9,6,3/22/2019,3,1,1,0,1,0
11,6,3/22/2019,2,1,1,0,1,0
8,6,3/22/2019,10,1,1,0,1,0
5,6,3/22/2019,17,1,1,0,1,0
9,7,3/23/2019,15,1,1,0,0,0
6,7,3/23/2019,8,1,1,0,0,0
1,7,3/23/2019,36,1,1,0,0,0
11,7,3/23/2019,3,1,1,0,0,0
3,7,3/23/2019,54,1,1,0,0,0
10,7,3/23/2019,38,1,1,0,0,0
5,7,3/23/2019,16,1,1,0,0,0
2,7,3/23/2019,57,1,1,0,0,0
3,7,3/23/2019,32,1,1,0,0,0
8,7,3/23/2019,9,1,1,0,0,0
3,1,3/24/2019,56,1,1,0,0,0
5,1,3/24/2019,13,1,1,0,0,0
2,1,3/24/2019,54,1,1,0,0,0
11,1,3/24/2019,5,1,1,0,0,0
9,1,3/24/2019,8,1,1,0,0,0
8,1,3/24/2019,8,1,1,0,0,0
1,1,3/24/2019,41,1,1,0,0,0
10,1,3/24/2019,30,1,1,0,0,0
3,1,3/24/2019,23,1,1,0,0,0
6,1,3/24/2019,6,1,1,0,0,0
8,2,3/25/2019,5,1,1,0,0,0
3,2,3/25/2019,7,1,1,0,0,0
6,2,3/25/2019,21,1,1,0,0,0
3,2,3/25/2019,81,1,1,0,0,0
11,2,3/25/2019,4,1,1,0,0,0
2,2,3/25/2019,48,1,1,0,0,0
9,2,3/25/2019,6,1,1,0,0,0
10,2,3/25/2019,44,1,1,0,0,0
1,2,3/25/2019,31,1,1,0,0,0
5,2,3/25/2019,13,1,1,0,0,0
3,3,3/26/2019,4,1,1,0,0,0
11,3,3/26/2019,2,1,1,0,0,0
3,3,3/26/2019,78,1,1,0,0,0
10,3,3/26/2019,36,1,1,0,0,0
8,3,3/26/2019,4,1,1,0,0,0
6,3,3/26/2019,12,1,1,0,0,0
9,3,3/26/2019,7,1,1,0,0,0
2,3,3/26/2019,54,1,1,0,0,0
1,3,3/26/2019,22,1,1,0,0,0
5,3,3/26/2019,12,1,1,0,0,0
8,4,3/27/2019,6,1,1,0,0,0
2,4,3/27/2019,53,1,1,0,0,0
9,4,3/27/2019,6,1,1,0,0,0
10,4,3/27/2019,44,1,1,0,0,0
6,4,3/27/2019,10,1,1,0,0,0
3,4,3/27/2019,90,1,1,0,0,0
11,4,3/27/2019,4,1,1,0,0,0
5,4,3/27/2019,18,1,1,0,0,0
3,4,3/27/2019,5,1,1,0,0,0
1,4,3/27/2019,20,1,1,0,0,0
9,5,3/28/2019,7,1,1,0,0,0
5,5,3/28/2019,26,1,1,0,0,0
2,5,3/28/2019,47,1,1,0,0,0
6,5,3/28/2019,13,1,1,0,0,0
1,5,3/28/2019,21,1,1,0,0,0
3,5,3/28/2019,7,1,1,0,0,0
10,5,3/28/2019,48,1,1,0,0,0
8,5,3/28/2019,3,1,1,0,0,0
3,5,3/28/2019,68,1,1,0,0,0
11,5,3/28/2019,4,1,1,0,0,0
11,6,3/29/2019,2,1,1,0,1,0
12,6,3/29/2019,1,1,1,0,1,0
1,6,3/29/2019,24,1,1,0,1,0
9,6,3/29/2019,9,1,1,0,1,0
10,6,3/29/2019,36,1,1,0,1,0
5,6,3/29/2019,19,1,1,0,1,0
3,6,3/29/2019,85,1,1,0,1,0
2,6,3/29/2019,56,1,1,0,1,0
8,6,3/29/2019,5,1,1,0,1,0
3,6,3/29/2019,1,1,1,0,1,0
6,6,3/29/2019,2,1,1,0,1,0
4,7,3/30/2019,3,1,1,0,0,0
3,7,3/30/2019,4,1,1,0,0,0
9,7,3/30/2019,18,1,1,0,0,0
10,7,3/30/2019,41,1,1,0,0,0
8,7,3/30/2019,4,1,1,0,0,0
6,7,3/30/2019,7,1,1,0,0,0
11,7,3/30/2019,9,1,1,0,0,0
1,7,3/30/2019,36,1,1,0,0,0
5,7,3/30/2019,38,1,1,0,0,0
3,7,3/30/2019,84,1,1,0,0,0
2,7,3/30/2019,35,1,1,0,0,0
11,1,3/31/2019,13,1,1,0,0,0
8,1,3/31/2019,6,1,1,0,0,0
10,1,3/31/2019,36,1,1,0,0,0
3,1,3/31/2019,92,1,1,0,0,0
3,1,3/31/2019,3,1,1,0,0,0
6,1,3/31/2019,7,1,1,0,0,0
2,1,3/31/2019,36,1,1,0,0,0
9,1,3/31/2019,11,1,1,0,0,0
1,1,3/31/2019,21,1,1,0,0,0
5,1,3/31/2019,39,1,1,0,0,0
4,2,4/1/2019,3,1,1,0,0,0
5,2,4/1/2019,22,1,1,0,0,0
11,2,4/1/2019,14,1,1,0,0,0
2,2,4/1/2019,46,1,1,0,0,0
10,2,4/1/2019,40,1,1,0,0,0
6,2,4/1/2019,7,1,1,0,0,0
1,2,4/1/2019,20,1,1,0,0,0
3,2,4/1/2019,110,1,1,0,0,0
8,2,4/1/2019,8,1,1,0,0,0
9,2,4/1/2019,9,1,1,0,0,0
9,3,4/2/2019,6,1,1,0,0,0
3,3,4/2/2019,2,1,1,0,0,0
11,3,4/2/2019,14,1,1,0,0,0
1,3,4/2/2019,56,1,1,0,0,0
8,3,4/2/2019,7,1,1,0,0,0
6,3,4/2/2019,8,1,1,0,0,0
2,3,4/2/2019,37,1,1,0,0,0
4,3,4/2/2019,5,1,1,0,0,0
10,3,4/2/2019,56,1,1,0,0,0
3,3,4/2/2019,126,1,1,0,0,0
5,3,4/2/2019,12,1,1,0,0,0
10,4,4/3/2019,34,1,1,0,0,0
6,4,4/3/2019,9,1,1,0,0,0
8,4,4/3/2019,6,1,1,0,0,0
2,4,4/3/2019,38,1,1,0,0,0
3,4,4/3/2019,126,1,1,0,0,0
3,4,4/3/2019,1,1,1,0,0,0
9,4,4/3/2019,8,1,1,0,0,0
11,4,4/3/2019,18,1,1,0,0,0
1,4,4/3/2019,55,1,1,0,0,0
4,4,4/3/2019,1,1,1,0,0,0
5,4,4/3/2019,10,1,1,0,0,0
4,5,4/4/2019,1,1,1,0,0,0
9,5,4/4/2019,9,1,1,0,0,0
3,5,4/4/2019,92,1,1,0,0,0
2,5,4/4/2019,37,1,1,0,0,0
3,5,4/4/2019,5,1,1,0,0,0
5,5,4/4/2019,13,1,1,0,0,0
10,5,4/4/2019,27,1,1,0,0,0
6,5,4/4/2019,10,1,1,0,0,0
1,5,4/4/2019,66,1,1,0,0,0
11,5,4/4/2019,15,1,1,0,0,0
8,5,4/4/2019,6,1,1,0,0,0
9,6,4/5/2019,16,1,1,0,1,0
3,6,4/5/2019,85,1,1,0,1,0
3,6,4/5/2019,2,1,1,0,1,0
8,6,4/5/2019,9,1,1,0,1,0
11,6,4/5/2019,13,1,1,0,1,0
6,6,4/5/2019,6,1,1,0,1,0
1,6,4/5/2019,48,1,1,0,1,0
4,6,4/5/2019,1,1,1,0,1,0
5,6,4/5/2019,27,1,1,0,1,0
10,6,4/5/2019,31,1,1,0,1,0
2,6,4/5/2019,20,1,1,0,1,0
1,7,4/6/2019,47,1,1,0,0,0
11,7,4/6/2019,12,1,1,0,0,0
3,7,4/6/2019,14,1,1,0,0,0
6,7,4/6/2019,9,1,1,0,0,0
9,7,4/6/2019,16,1,1,0,0,0
8,7,4/6/2019,5,1,1,0,0,0
2,7,4/6/2019,28,1,1,0,0,0
10,7,4/6/2019,47,1,1,0,0,0
3,7,4/6/2019,88,1,1,0,0,0
5,7,4/6/2019,26,1,1,0,0,0
6,1,4/7/2019,15,1,1,0,0,0
3,1,4/7/2019,57,1,1,0,0,0
3,1,4/7/2019,84,1,1,0,0,0
5,1,4/7/2019,47,1,1,0,0,0
9,1,4/7/2019,21,1,1,0,0,0
10,1,4/7/2019,57,1,1,0,0,0
11,1,4/7/2019,19,1,1,0,0,0
8,1,4/7/2019,7,1,1,0,0,0
2,1,4/7/2019,56,1,1,0,0,0
1,1,4/7/2019,50,1,1,0,0,0
5,2,4/8/2019,53,1,1,0,0,0
2,2,4/8/2019,75,1,1,0,0,0
3,2,4/8/2019,86,1,1,0,0,0
4,2,4/8/2019,2,1,1,0,0,0
8,2,4/8/2019,4,1,1,0,0,0
11,2,4/8/2019,15,1,1,0,0,0
12,2,4/8/2019,1,1,1,0,0,0
6,2,4/8/2019,9,1,1,0,0,0
1,2,4/8/2019,52,1,1,0,0,0
9,2,4/8/2019,15,1,1,0,0,0
10,2,4/8/2019,41,1,1,0,0,0
3,2,4/8/2019,50,1,1,0,0,0
2,3,4/9/2019,101,1,1,0,0,0
5,3,4/9/2019,40,1,1,0,0,0
3,3,4/9/2019,102,1,1,0,0,0
8,3,4/9/2019,6,1,1,0,0,0
9,3,4/9/2019,9,1,1,0,0,0
11,3,4/9/2019,4,1,1,0,0,0
6,3,4/9/2019,12,1,1,0,0,0
3,3,4/9/2019,29,1,1,0,0,0
1,3,4/9/2019,47,1,1,0,0,0
4,3,4/9/2019,11,1,1,0,0,0
10,3,4/9/2019,38,1,1,0,0,0
10,4,4/10/2019,48,1,1,0,0,0
6,4,4/10/2019,11,1,1,0,0,0
4,4,4/10/2019,2,1,1,0,0,0
8,4,4/10/2019,8,1,1,0,0,0
2,4,4/10/2019,98,1,1,0,0,0
5,4,4/10/2019,27,1,1,0,0,0
3,4,4/10/2019,41,1,1,0,0,0
11,4,4/10/2019,4,1,1,0,0,0
3,4,4/10/2019,109,1,1,0,0,0
1,4,4/10/2019,51,1,1,0,0,0
9,4,4/10/2019,11,1,1,0,0,0
3,5,4/11/2019,33,1,1,0,0,0
8,5,4/11/2019,7,1,1,0,0,0
5,5,4/11/2019,23,1,1,0,0,0
1,5,4/11/2019,38,1,1,0,0,0
11,5,4/11/2019,5,1,1,0,0,0
4,5,4/11/2019,1,1,1,0,0,0
2,5,4/11/2019,104,1,1,0,0,0
10,5,4/11/2019,27,1,1,0,0,0
9,5,4/11/2019,7,1,1,0,0,0
3,5,4/11/2019,115,1,1,0,0,0
6,5,4/11/2019,7,1,1,0,0,0
2,6,4/12/2019,95,1,1,0,1,0
4,6,4/12/2019,1,1,1,0,1,0
3,6,4/12/2019,114,1,1,0,1,0
3,6,4/12/2019,22,1,1,0,1,0
1,6,4/12/2019,53,1,1,0,1,0
6,6,4/12/2019,2,1,1,0,1,0
9,6,4/12/2019,14,1,1,0,1,0
8,6,4/12/2019,7,1,1,0,1,0
11,6,4/12/2019,11,1,1,0,1,0
5,6,4/12/2019,35,1,1,0,1,0
10,6,4/12/2019,41,1,1,0,1,0
10,7,4/13/2019,43,1,1,0,0,0
11,7,4/13/2019,8,1,1,0,0,0
4,7,4/13/2019,1,1,1,0,0,0
9,7,4/13/2019,17,1,1,0,0,0
3,7,4/13/2019,35,1,1,0,0,0
8,7,4/13/2019,9,1,1,0,0,0
2,7,4/13/2019,76,1,1,0,0,0
3,7,4/13/2019,114,1,1,0,0,0
5,7,4/13/2019,34,1,1,0,0,0
6,7,4/13/2019,2,1,1,0,0,0
1,7,4/13/2019,36,1,1,0,0,0
10,1,4/14/2019,51,1,1,0,0,0
1,1,4/14/2019,59,1,1,0,0,0
11,1,4/14/2019,15,1,1,0,0,0
6,1,4/14/2019,4,1,1,0,0,0
4,1,4/14/2019,7,1,1,0,0,0
3,1,4/14/2019,132,1,1,0,0,0
2,1,4/14/2019,102,1,1,0,0,0
3,1,4/14/2019,28,1,1,0,0,0
8,1,4/14/2019,7,1,1,0,0,0
9,1,4/14/2019,16,1,1,0,0,0
5,1,4/14/2019,38,1,1,0,0,0
10,2,4/15/2019,47,1,1,0,0,0
8,2,4/15/2019,23,1,1,0,0,0
1,2,4/15/2019,47,1,1,0,0,0
6,2,4/15/2019,5,1,1,0,0,0
3,2,4/15/2019,158,1,1,0,0,0
5,2,4/15/2019,35,1,1,0,0,0
9,2,4/15/2019,15,1,1,0,0,0
4,2,4/15/2019,5,1,1,0,0,0
3,2,4/15/2019,40,1,1,0,0,0
11,2,4/15/2019,16,1,1,0,0,0
2,2,4/15/2019,121,1,1,0,0,0
4,3,4/16/2019,7,1,1,0,0,0
8,3,4/16/2019,16,1,1,0,0,0
6,3,4/16/2019,5,1,1,0,0,0
2,3,4/16/2019,117,1,1,0,0,0
11,3,4/16/2019,9,1,1,0,0,0
5,3,4/16/2019,27,1,1,0,0,0
3,3,4/16/2019,24,1,1,0,0,0
3,3,4/16/2019,131,1,1,0,0,0
1,3,4/16/2019,37,1,1,0,0,0
9,3,4/16/2019,31,1,1,0,0,0
10,3,4/16/2019,60,1,1,0,0,0
10,4,4/17/2019,52,1,1,0,0,0
9,4,4/17/2019,20,1,1,0,0,0
2,4,4/17/2019,114,1,1,0,0,0
1,4,4/17/2019,40,1,1,0,0,0
8,4,4/17/2019,11,1,1,0,0,0
3,4,4/17/2019,26,1,1,0,0,0
5,4,4/17/2019,35,1,1,0,0,0
3,4,4/17/2019,112,1,1,0,0,0
4,4,4/17/2019,8,1,1,0,0,0
11,4,4/17/2019,16,1,1,0,0,0
6,4,4/17/2019,3,1,1,0,0,0
3,5,4/18/2019,106,1,1,0,0,0
6,5,4/18/2019,5,1,1,0,0,0
2,5,4/18/2019,111,1,1,0,0,0
5,5,4/18/2019,34,1,1,0,0,0
8,5,4/18/2019,10,1,1,0,0,0
1,5,4/18/2019,40,1,1,0,0,0
11,5,4/18/2019,16,1,1,0,0,0
9,5,4/18/2019,18,1,1,0,0,0
3,5,4/18/2019,24,1,1,0,0,0
10,5,4/18/2019,41,1,1,0,0,0
6,6,4/19/2019,2,1,1,0,1,0
2,6,4/19/2019,81,1,1,0,1,0
5,6,4/19/2019,27,1,1,0,1,0
10,6,4/19/2019,56,1,1,0,1,0
1,6,4/19/2019,34,1,1,0,1,0
11,6,4/19/2019,2,1,1,0,1,0
3,6,4/19/2019,18,1,1,0,1,0
8,6,4/19/2019,9,1,1,0,1,0
9,6,4/19/2019,20,1,1,0,1,0
3,6,4/19/2019,82,1,1,0,1,0
3,7,4/20/2019,108,1,1,0,0,0
2,7,4/20/2019,81,1,1,0,0,0
11,7,4/20/2019,6,1,1,0,0,0
6,7,4/20/2019,1,1,1,0,0,0
5,7,4/20/2019,23,1,1,0,0,0
10,7,4/20/2019,42,1,1,0,0,0
4,7,4/20/2019,1,1,1,0,0,0
8,7,4/20/2019,17,1,1,0,0,0
1,7,4/20/2019,50,1,1,0,0,0
9,7,4/20/2019,19,1,1,0,0,0
3,7,4/20/2019,15,1,1,0,0,0
3,1,4/21/2019,74,1,1,0,0,0
10,1,4/21/2019,53,1,1,0,0,0
9,1,4/21/2019,14,1,1,0,0,0
8,1,4/21/2019,11,1,1,0,0,0
2,1,4/21/2019,80,1,1,0,0,0
5,1,4/21/2019,20,1,1,0,0,0
6,1,4/21/2019,3,1,1,0,0,0
3,1,4/21/2019,9,1,1,0,0,0
1,1,4/21/2019,36,1,1,0,0,0
11,2,4/22/2019,4,1,1,0,0,0
1,2,4/22/2019,27,1,1,0,0,0
3,2,4/22/2019,106,1,1,0,0,0
9,2,4/22/2019,19,1,1,0,0,0
5,2,4/22/2019,31,1,1,0,0,0
6,2,4/22/2019,3,1,1,0,0,0
8,2,4/22/2019,15,1,1,0,0,0
3,2,4/22/2019,10,1,1,0,0,0
2,2,4/22/2019,85,1,1,0,0,0
10,2,4/22/2019,52,1,1,0,0,0
5,3,4/23/2019,35,1,1,0,0,0
2,3,4/23/2019,86,1,1,0,0,0
4,3,4/23/2019,4,1,1,0,0,0
3,3,4/23/2019,22,1,1,0,0,0
10,3,4/23/2019,51,1,1,0,0,0
6,3,4/23/2019,7,1,1,0,0,0
9,3,4/23/2019,26,1,1,0,0,0
11,3,4/23/2019,16,1,1,0,0,0
3,3,4/23/2019,117,1,1,0,0,0
8,3,4/23/2019,16,1,1,0,0,0
1,3,4/23/2019,32,1,1,0,0,0
9,4,4/24/2019,22,1,1,0,0,0
3,4,4/24/2019,56,1,1,0,0,0
3,4,4/24/2019,81,1,1,0,0,0
11,4,4/24/2019,12,1,1,0,0,0
1,4,4/24/2019,39,1,1,0,0,0
10,4,4/24/2019,30,1,1,0,0,0
8,4,4/24/2019,20,1,1,0,0,0
2,4,4/24/2019,103,1,1,0,0,0
6,4,4/24/2019,5,1,1,0,0,0
5,4,4/24/2019,36,1,1,0,0,0
6,5,4/25/2019,8,1,1,0,0,0
10,5,4/25/2019,39,1,1,0,0,0
5,5,4/25/2019,33,1,1,0,0,0
9,5,4/25/2019,21,1,1,0,0,0
8,5,4/25/2019,19,1,1,0,0,0
2,5,4/25/2019,101,1,1,0,0,0
3,5,4/25/2019,14,1,1,0,0,0
11,5,4/25/2019,12,1,1,0,0,0
4,5,4/25/2019,6,1,1,0,0,0
3,5,4/25/2019,106,1,1,0,0,0
1,5,4/25/2019,30,1,1,0,0,0
4,6,4/26/2019,3,1,1,0,1,0
1,6,4/26/2019,44,1,1,0,1,0
9,6,4/26/2019,16,1,1,0,1,0
6,6,4/26/2019,3,1,1,0,1,0
11,6,4/26/2019,8,1,1,0,1,0
3,6,4/26/2019,3,1,1,0,1,0
8,6,4/26/2019,13,1,1,0,1,0
3,6,4/26/2019,104,1,1,0,1,0
5,6,4/26/2019,33,1,1,0,1,0
2,6,4/26/2019,87,1,1,0,1,0
10,6,4/26/2019,45,1,1,0,1,0
3,7,4/27/2019,98,1,1,0,0,0
6,7,4/27/2019,7,1,1,0,0,0
2,7,4/27/2019,71,1,1,0,0,0
4,7,4/27/2019,1,1,1,0,0,0
9,7,4/27/2019,17,1,1,0,0,0
5,7,4/27/2019,36,1,1,0,0,0
8,7,4/27/2019,21,1,1,0,0,0
1,7,4/27/2019,39,1,1,0,0,0
3,7,4/27/2019,3,1,1,0,0,0
10,7,4/27/2019,32,1,1,0,0,0
